,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
53,0.5,1.25,1.5,3.0,3.5,1.75,0.5,0.75,0.5,0.75,1.75,3.25,3.5,2.75,1.0,1.0,0.75,0.5,2.25,3.5,2.75,2.5,1.5,1.0,0.75,0.0,1.75,2.75,2.5,2.0,1.0,0.5,0.5,0.25,0.5,3.0,3.0,1.25,0.5,0.5,0.75,0.75,1.5,2.5,2.0,1.25,0.5,1.0,1.5,1.5,1.25,2.0,1.25,1.25,1.25,2.0,1.0,1.25,1.25,1.25,1.25,1.75,1.5,1.75
54,0.5,1.5,1.0,1.75,3.5,1.75,0.0,0.5,1.0,1.25,1.75,3.25,3.5,3.25,1.5,1.25,0.75,0.5,1.5,3.5,3.25,2.75,1.0,1.25,0.5,0.75,0.75,2.5,2.25,1.75,1.25,0.25,0.75,0.25,0.75,2.5,2.75,0.75,1.0,0.25,1.0,1.0,1.25,2.0,2.0,1.5,0.5,1.0,1.5,1.5,1.0,1.75,1.25,1.0,0.75,1.75,2.0,1.25,1.25,1.5,1.0,1.5,1.75,1.75
55,0.25,1.75,1.25,1.75,3.5,1.75,0.5,0.75,1.25,1.0,2.0,3.25,3.0,3.0,2.0,1.0,0.75,1.0,1.75,3.0,3.25,2.5,0.75,1.25,0.5,0.75,1.25,2.5,2.25,1.75,0.5,0.0,0.5,1.0,0.5,3.0,2.75,0.5,0.5,0.25,1.25,1.25,1.5,2.25,2.0,1.5,0.25,1.0,1.25,1.0,1.0,1.5,1.25,1.25,1.25,1.75,1.5,1.5,1.5,1.0,1.25,1.5,1.75,1.5
56,1.0,1.5,0.75,2.75,3.25,1.25,0.25,0.75,0.75,1.25,2.25,2.75,3.5,2.25,1.25,0.75,1.0,0.25,2.0,3.0,3.25,2.75,0.75,1.25,0.5,0.5,1.75,2.75,2.25,1.25,0.25,0.0,0.5,0.25,1.0,3.0,3.0,0.25,0.5,0.5,1.5,0.75,1.5,2.0,2.0,1.0,0.25,1.0,1.5,1.5,1.25,1.75,1.0,1.25,1.0,2.0,2.25,1.5,1.5,1.25,0.75,1.25,1.5,1.5
57,0.75,1.25,1.5,3.0,2.5,0.75,0.75,0.75,0.5,1.25,2.25,3.5,3.5,2.0,1.25,1.0,0.25,0.75,2.25,3.5,3.0,2.0,0.75,1.0,0.0,0.25,1.75,3.0,2.25,1.0,0.75,0.5,1.0,0.75,0.75,3.0,3.0,0.25,0.5,0.0,0.75,1.0,1.5,2.5,1.75,1.25,0.75,1.0,1.5,1.0,1.25,1.75,0.75,1.0,1.0,1.75,1.75,1.25,1.75,1.5,1.25,1.25,1.5,1.75
58,1.0,1.5,1.75,3.25,2.5,1.25,0.25,0.75,0.5,1.0,2.25,3.75,3.25,2.0,0.25,1.25,0.75,0.5,2.5,3.0,2.75,2.0,0.5,1.0,0.5,1.0,1.75,2.5,2.25,1.5,0.0,0.5,0.75,0.5,0.5,2.75,2.75,0.5,0.5,0.5,1.0,1.5,1.5,2.75,2.25,1.0,0.5,1.25,1.75,1.5,1.5,1.5,1.5,1.5,1.0,1.75,1.75,1.25,1.75,1.25,1.75,1.5,1.5,2.25
59,1.25,1.5,1.25,3.0,2.25,1.0,0.25,1.25,1.0,1.25,2.75,3.5,3.0,1.75,1.0,1.0,1.0,0.75,2.25,3.25,3.0,2.0,0.75,1.0,0.0,0.5,2.0,2.25,2.0,1.25,0.5,0.25,0.75,0.5,1.0,3.0,2.75,0.5,0.5,0.25,1.5,1.25,1.5,2.75,2.0,1.0,0.75,1.0,0.75,1.5,1.25,1.75,1.25,0.75,1.25,1.5,2.25,0.75,2.0,1.75,1.5,1.25,1.5,2.25
60,0.75,1.75,0.75,3.25,2.25,1.0,0.25,0.5,0.5,1.0,2.0,3.0,3.0,1.25,0.75,0.25,0.5,0.75,2.5,3.0,2.75,1.75,0.25,1.25,0.0,0.25,1.75,2.5,2.0,1.25,0.25,0.0,0.5,0.25,0.75,2.75,2.5,0.25,0.0,0.25,1.0,0.5,1.25,2.25,1.25,1.0,0.75,1.0,1.0,1.75,1.0,1.75,0.75,0.5,1.5,1.25,1.75,1.5,1.5,0.75,1.25,0.75,1.25,1.5
61,0.75,1.5,1.5,3.5,2.0,1.0,0.5,1.0,1.0,1.0,3.0,3.75,3.0,1.75,1.0,1.0,0.75,0.5,2.5,3.0,3.25,1.75,0.75,0.75,0.0,0.75,2.5,3.0,2.5,1.0,0.75,0.0,0.25,0.5,0.75,3.0,3.0,0.5,0.25,0.5,0.75,1.25,1.5,2.5,1.25,1.0,0.5,1.0,1.25,1.25,1.25,1.75,0.75,1.25,1.25,1.25,2.25,1.25,2.0,0.75,1.25,1.5,1.5,1.75
62,0.0,1.75,0.75,3.0,1.75,1.0,0.0,0.25,0.0,0.5,2.5,3.25,3.25,1.25,0.5,0.5,0.25,1.0,3.0,3.25,3.0,1.0,0.25,0.5,0.0,0.25,1.5,2.25,1.5,0.75,0.0,0.25,0.5,0.25,1.0,2.75,2.5,0.25,0.25,0.0,0.75,0.75,1.5,2.5,1.5,0.75,0.25,1.0,1.0,1.0,1.25,1.5,0.25,0.75,0.75,1.25,1.25,1.0,1.5,1.5,0.75,1.25,1.25,2.0
63,1.25,2.25,1.75,3.75,1.75,1.5,0.25,0.5,0.75,1.5,2.75,3.75,3.5,1.75,1.75,1.25,0.75,0.25,2.5,3.5,3.0,1.75,1.0,0.5,0.5,1.0,2.25,2.75,2.25,1.5,0.5,1.0,0.5,0.25,1.0,3.25,2.75,0.0,0.25,0.25,1.5,0.5,2.25,2.75,1.75,1.0,0.5,1.25,1.5,1.5,1.5,1.5,1.25,1.0,1.25,1.75,2.25,1.75,1.75,1.5,2.0,1.5,2.0,1.75
64,1.0,1.75,1.25,3.5,1.25,1.0,0.25,0.5,0.25,1.25,2.5,2.75,2.0,1.25,0.75,0.5,1.0,0.75,2.75,3.0,3.25,1.0,1.0,1.0,0.0,0.5,1.75,2.75,2.25,0.5,0.0,0.0,0.5,0.0,0.75,3.25,2.25,0.25,0.0,0.0,1.0,1.0,1.5,2.25,1.75,0.5,0.5,1.25,1.5,2.0,1.5,2.0,1.0,1.0,1.25,1.5,1.5,1.0,1.75,1.25,0.75,1.25,1.5,1.5
65,0.75,1.75,1.0,3.5,1.5,1.0,0.25,0.75,1.25,1.0,2.75,3.25,2.5,1.0,1.25,1.0,0.75,0.25,3.0,3.25,3.25,1.5,0.5,1.0,0.25,0.25,1.75,3.0,1.75,0.5,0.5,0.0,1.0,0.25,0.75,2.75,2.75,0.25,0.75,0.5,1.5,0.75,1.5,3.0,1.5,0.75,0.5,0.75,1.75,1.5,1.25,1.75,1.25,1.0,1.0,1.75,2.25,1.25,1.75,1.5,1.5,1.25,1.5,2.25
66,1.25,1.75,1.0,2.75,2.5,1.25,0.75,0.5,1.25,1.5,2.5,3.5,2.75,1.25,1.25,1.25,0.75,0.5,2.0,3.25,3.0,1.75,1.0,1.25,0.25,0.25,1.0,2.75,2.25,1.25,0.0,0.25,0.75,0.5,0.0,2.25,2.75,0.75,0.5,0.5,1.25,0.5,1.75,2.0,1.75,0.75,1.0,0.75,1.25,1.5,1.25,1.75,1.25,1.0,1.25,2.0,2.0,1.25,1.75,1.25,1.25,1.25,1.0,2.0
67,0.5,1.75,1.25,1.25,3.75,1.5,0.25,1.25,1.0,0.75,1.75,2.5,3.0,2.5,1.25,1.25,0.5,0.25,1.25,2.5,3.5,2.75,1.5,0.75,0.75,0.75,0.25,2.0,2.75,2.5,1.0,0.5,1.0,0.5,0.0,1.5,2.75,1.5,0.5,0.5,1.75,0.75,1.0,2.0,1.75,1.5,1.0,1.0,1.25,1.25,1.25,1.25,1.25,1.25,1.5,1.75,1.5,1.5,1.5,1.75,1.25,1.5,1.75,2.0
68,0.75,1.25,1.0,1.5,3.5,1.75,0.5,0.75,1.0,1.0,1.5,1.75,3.5,3.25,1.5,1.25,1.0,0.0,1.5,2.5,3.5,3.0,1.25,1.25,1.0,1.0,1.0,2.25,2.75,2.5,0.75,0.5,0.75,0.75,0.0,1.75,3.25,1.5,0.25,1.0,1.5,1.0,1.25,2.0,2.25,1.5,0.5,1.5,1.5,1.75,1.25,1.25,1.25,1.25,1.5,2.0,2.5,2.0,2.25,1.5,2.0,2.0,1.75,2.5
69,0.0,1.5,1.25,1.0,3.0,1.25,0.25,0.75,1.0,0.5,1.75,2.0,3.0,2.0,1.75,1.0,0.5,0.25,0.5,2.5,3.5,2.5,1.0,1.0,0.5,0.5,0.25,2.25,2.25,2.0,1.0,0.25,0.75,0.25,0.25,1.75,2.75,0.75,0.5,0.25,1.0,0.5,1.25,2.0,2.0,1.0,0.75,1.0,1.5,1.25,1.25,1.75,1.0,1.5,1.5,1.5,2.25,1.5,1.5,1.25,1.25,1.5,1.75,1.75
70,0.75,1.75,0.75,2.0,3.0,1.25,0.25,0.75,1.25,1.0,1.75,3.0,3.5,1.25,1.0,1.5,0.75,0.5,0.75,3.25,3.5,1.75,1.0,1.0,0.0,0.5,1.0,2.25,2.5,1.25,0.25,0.75,1.25,0.5,0.25,2.0,2.75,0.5,0.25,0.75,1.25,1.0,1.75,2.25,2.25,1.0,0.5,0.75,1.75,2.0,0.75,1.5,1.5,1.0,1.5,2.0,2.25,2.0,2.0,1.5,1.5,1.25,2.25,2.0
71,0.5,1.5,1.25,1.75,2.5,1.0,0.0,1.5,1.25,1.5,2.25,2.75,3.5,2.5,1.75,1.5,0.5,0.75,1.25,3.25,3.25,1.5,0.75,0.75,0.5,0.5,1.25,2.75,2.75,1.25,1.0,0.75,1.25,0.25,0.25,2.25,2.75,0.75,0.75,0.75,1.0,1.0,1.5,2.5,1.5,1.25,0.75,1.5,1.75,1.75,1.25,1.5,1.25,0.75,1.5,1.25,2.25,1.75,2.0,2.0,1.5,2.0,2.0,2.5
72,0.75,2.0,1.0,2.25,2.25,1.75,0.25,0.25,1.5,0.75,2.0,2.5,3.25,1.5,1.25,1.0,0.75,0.0,1.5,3.25,3.25,1.5,0.5,1.25,0.5,0.5,1.0,3.0,2.25,1.75,0.75,1.0,1.0,0.75,0.25,2.0,3.0,0.5,0.5,0.5,1.0,1.0,1.5,2.5,2.0,1.5,0.75,1.5,2.0,1.75,1.5,2.0,1.25,1.25,1.0,2.0,2.0,2.0,1.75,1.5,2.0,1.75,2.0,2.25
73,0.5,1.5,1.0,1.75,2.0,1.5,0.25,0.25,1.0,1.0,2.0,3.0,3.0,1.5,1.0,1.25,0.5,0.25,0.75,2.75,3.25,1.5,1.0,1.25,0.5,0.75,0.75,2.5,2.5,1.25,0.5,0.75,0.5,0.75,0.0,2.0,2.75,0.5,0.25,0.5,0.75,1.0,1.5,2.0,1.25,1.25,0.5,1.0,1.5,1.5,1.0,2.0,1.0,1.25,1.5,1.75,2.0,2.0,1.25,1.0,1.5,1.75,1.5,2.0
74,1.25,1.75,1.25,2.5,2.75,1.25,0.75,0.5,1.25,1.25,2.25,2.5,3.5,2.0,1.25,1.0,1.0,1.0,1.25,3.5,3.5,1.5,1.0,1.25,0.0,0.75,0.5,3.0,2.25,1.25,1.0,0.5,1.0,0.5,0.5,2.5,3.0,0.5,0.25,1.0,1.0,1.25,1.75,2.25,1.75,1.25,1.0,1.75,2.0,2.0,1.5,2.0,1.25,1.0,1.75,1.5,3.0,1.75,2.5,2.0,2.25,2.25,2.0,2.25
75,0.75,1.75,1.0,1.75,2.75,1.5,0.25,1.5,0.5,0.25,1.75,3.0,3.5,1.75,1.25,1.25,0.75,0.25,1.0,3.0,3.25,1.5,1.0,1.0,0.0,0.5,0.75,2.75,2.25,1.25,0.25,0.25,0.75,0.0,0.25,2.25,3.0,0.5,0.25,0.5,1.25,1.25,1.5,2.0,1.75,1.25,0.75,1.75,1.25,1.75,1.5,1.75,1.25,1.5,0.75,2.5,1.75,1.5,1.5,1.75,1.5,2.0,1.25,2.5
76,1.25,2.25,2.0,2.25,3.0,1.75,1.0,1.75,1.25,2.0,2.0,3.5,4.0,2.75,1.75,2.0,0.0,1.0,0.5,4.0,3.0,2.75,1.0,1.25,0.75,1.0,1.5,3.25,3.25,2.25,1.0,1.25,1.5,1.0,0.75,2.25,3.5,1.25,0.75,1.25,2.0,0.75,2.25,2.25,2.5,1.5,1.75,1.5,2.0,2.0,2.25,2.25,1.75,2.0,1.5,2.75,3.5,2.25,2.0,2.25,2.0,2.0,2.25,3.25
77,1.75,3.0,2.5,2.5,3.75,3.0,1.75,2.0,1.75,1.25,3.5,3.0,5.0,2.75,2.5,2.25,2.0,2.0,2.25,4.5,4.75,3.0,2.25,2.25,0.0,1.75,1.5,4.0,3.5,3.5,1.5,2.25,2.5,1.75,1.5,3.25,4.25,2.25,1.25,2.5,2.25,2.5,2.75,3.5,3.25,2.75,1.75,2.25,2.75,2.75,2.5,3.0,2.5,2.5,2.5,3.25,3.0,2.75,3.25,3.0,2.75,2.75,2.75,3.5
78,3.25,4.5,3.75,4.25,5.5,4.25,2.75,3.5,0.0,3.75,2.75,5.0,4.5,4.75,2.25,4.0,3.25,3.5,3.5,6.0,6.25,5.0,3.75,3.75,2.75,3.25,3.25,5.25,5.0,4.25,3.5,3.25,3.25,3.5,3.0,4.5,5.75,3.5,3.0,3.25,4.25,3.75,4.25,4.75,4.5,4.0,3.5,4.0,4.5,4.5,4.0,4.75,4.0,4.0,4.5,4.5,5.25,4.5,4.75,4.25,4.75,4.25,4.25,5.25
79,0.5,1.25,1.25,1.25,3.5,1.25,0.5,0.0,0.5,0.75,1.5,2.5,3.25,2.0,1.25,1.5,1.0,0.75,1.0,3.0,3.25,2.0,1.0,1.0,0.25,0.5,0.75,2.75,2.0,1.5,0.25,0.25,0.75,0.25,0.0,1.25,2.75,0.25,0.5,0.5,1.75,1.0,1.5,2.25,1.75,1.25,0.75,1.5,1.75,1.0,1.0,1.5,1.0,1.0,1.25,2.0,1.25,1.5,2.0,2.0,1.5,1.5,1.5,2.0
80,1.0,2.0,1.25,1.0,3.25,1.5,0.0,0.25,0.75,0.5,1.75,2.25,3.5,1.75,1.25,1.0,0.5,0.5,1.0,2.75,3.5,2.0,1.0,1.5,0.0,0.0,0.25,2.25,2.25,1.75,0.75,0.25,0.75,0.5,0.5,1.25,3.0,0.75,0.25,0.25,1.0,1.0,1.25,1.75,2.0,1.5,0.75,0.75,1.25,1.0,1.5,1.25,1.25,1.25,1.5,2.0,1.5,1.75,1.25,1.5,1.25,1.5,1.0,2.25
81,1.25,1.25,1.0,1.25,3.25,1.5,0.75,1.0,0.25,1.25,1.75,2.0,3.5,2.5,1.25,1.25,0.75,0.75,0.75,3.0,3.75,2.5,1.0,1.75,0.25,0.5,0.75,1.75,2.25,1.75,0.5,0.0,0.5,0.5,0.25,1.25,2.75,1.0,0.75,0.75,1.5,0.75,1.5,2.0,2.0,1.0,0.75,1.5,1.25,1.0,1.25,2.0,1.25,1.0,1.5,1.5,2.25,2.0,1.5,1.25,1.25,1.75,1.25,1.75
82,0.25,1.5,0.75,1.25,2.25,1.5,0.75,1.0,0.75,0.5,0.75,1.75,3.25,2.25,1.25,1.0,0.25,0.5,0.75,2.0,3.25,2.75,0.75,1.0,0.25,0.0,0.5,1.75,2.5,2.25,0.5,0.75,0.5,0.0,0.0,1.25,2.75,0.75,0.25,0.25,1.5,0.75,1.25,2.25,1.75,1.75,0.5,1.25,1.25,1.0,0.75,1.5,0.75,1.0,1.0,1.5,1.75,1.25,1.25,1.0,1.25,1.5,1.5,2.0
83,1.0,1.5,1.25,1.25,2.5,1.75,0.75,1.25,1.25,1.0,1.75,1.5,3.75,2.75,1.5,1.5,1.0,0.75,1.0,2.25,3.75,3.0,1.25,1.75,0.5,0.75,0.75,2.0,3.0,2.25,1.0,1.0,1.25,0.25,0.0,1.5,3.25,1.0,1.0,0.75,1.25,1.0,1.0,2.0,2.0,1.5,1.0,1.75,1.0,1.75,1.5,1.5,1.75,1.5,2.0,2.25,1.75,2.0,1.75,1.5,1.0,1.5,2.0,2.25
84,0.75,1.25,1.25,1.0,2.5,2.0,0.75,1.0,1.25,0.75,1.75,1.25,3.5,3.0,1.75,1.0,0.5,0.0,0.75,2.5,3.25,2.5,1.25,1.5,0.5,0.5,0.5,2.0,2.5,2.25,1.25,0.0,1.5,0.25,0.25,1.25,3.0,1.0,1.0,1.25,1.5,1.0,1.75,2.25,2.0,1.5,0.5,1.25,1.5,1.5,1.5,1.75,1.25,1.25,1.5,1.75,2.0,1.5,1.75,1.75,2.0,1.5,1.75,2.0
85,0.5,1.75,1.5,1.0,2.25,2.0,1.0,1.5,1.0,1.5,2.25,1.75,3.5,2.75,1.75,1.25,0.75,0.75,1.25,2.0,3.25,3.0,1.25,1.75,0.0,0.25,0.25,2.25,2.75,2.5,1.0,0.25,1.0,0.75,0.0,1.5,3.0,0.75,1.0,1.25,1.75,1.0,1.5,2.5,1.75,1.75,1.0,2.0,2.0,1.5,1.75,1.5,1.5,1.25,1.5,2.25,1.25,2.0,2.0,1.25,1.75,1.5,1.5,2.25
86,1.0,1.25,1.0,1.0,2.25,1.75,0.5,1.0,1.0,0.5,1.75,1.75,3.25,2.25,1.25,1.5,0.5,0.0,0.75,2.25,3.25,2.25,0.75,1.0,0.75,0.75,0.5,2.25,2.25,2.0,1.0,0.5,0.75,0.25,0.25,1.5,2.75,0.75,0.25,0.75,1.0,0.75,1.0,2.25,2.0,1.25,1.0,1.75,1.25,1.5,1.0,1.0,1.0,1.25,1.0,1.25,2.5,1.25,1.75,1.5,1.5,1.25,1.25,2.25
87,0.5,1.75,0.5,1.0,2.75,1.5,0.5,1.0,1.0,1.25,1.0,1.75,3.75,2.0,1.75,1.25,0.5,0.5,1.0,2.5,3.25,2.0,1.0,1.0,0.75,0.25,0.5,2.75,2.25,1.25,0.75,0.5,0.5,0.25,0.0,1.75,3.0,0.5,0.5,0.75,1.0,1.0,1.0,1.75,2.0,1.0,0.75,1.5,1.5,1.25,1.25,1.5,1.25,1.5,1.5,2.0,2.25,1.75,1.25,1.5,1.25,1.75,1.75,2.0
88,0.0,1.5,0.75,0.75,1.25,1.25,0.0,0.75,0.75,0.75,1.25,2.75,2.75,1.5,0.75,1.0,0.0,0.25,1.0,2.5,3.0,0.75,0.5,1.0,0.5,0.25,0.5,3.0,2.0,0.75,0.5,0.25,0.75,0.25,0.25,2.0,2.0,0.25,0.25,0.0,1.5,1.25,1.25,2.0,1.25,1.0,0.5,1.25,1.25,1.5,1.0,1.75,1.25,0.5,1.0,1.25,1.25,1.0,1.25,1.0,1.0,1.0,1.75,1.75
89,0.25,1.75,0.75,2.25,1.0,0.75,0.0,0.75,0.5,1.0,2.0,3.5,2.75,1.25,1.25,1.0,0.5,0.75,1.75,3.25,3.0,0.75,0.25,1.25,0.5,0.5,1.5,2.75,2.0,0.0,0.5,0.75,0.5,0.5,0.0,2.5,2.25,0.0,0.5,0.25,1.0,1.25,1.0,2.5,1.5,1.25,0.75,1.5,2.0,1.75,1.5,2.0,1.25,1.5,1.25,1.75,2.75,1.5,1.75,1.75,1.5,1.0,1.5,1.75
90,0.5,2.0,1.5,2.25,1.25,1.25,0.5,1.0,1.25,1.5,2.25,3.75,2.5,1.25,1.5,1.25,1.0,0.5,1.5,3.75,3.5,1.25,1.0,1.25,0.0,1.0,1.5,3.0,2.25,0.5,0.5,0.5,1.0,0.25,0.75,2.5,2.5,0.0,0.5,0.75,1.25,1.25,1.75,3.0,1.5,1.25,0.75,1.5,1.5,1.5,1.0,2.25,1.75,1.75,1.5,2.0,2.0,1.5,1.75,1.5,1.5,2.0,1.75,3.0
91,0.0,1.75,1.0,1.75,1.0,1.5,0.25,1.0,1.0,1.25,1.75,3.0,2.5,1.25,1.0,1.5,0.75,0.75,1.75,3.5,3.25,1.0,0.75,1.0,0.5,0.75,1.25,2.75,2.25,0.25,0.75,0.75,1.0,0.75,0.5,2.25,2.0,0.0,0.5,0.25,1.0,1.0,1.5,2.25,1.5,1.0,0.25,1.5,1.5,1.25,1.75,1.75,1.0,1.0,1.75,1.5,2.0,1.5,1.5,2.25,1.75,1.25,1.75,2.0
92,1.5,1.5,1.0,2.25,1.5,1.5,0.5,1.25,1.0,1.0,1.75,3.0,3.0,1.5,1.75,1.75,1.0,0.75,1.75,3.5,3.5,1.25,0.75,1.0,0.0,0.75,1.5,3.0,3.0,0.75,0.75,0.75,1.25,0.75,0.75,2.25,2.25,0.5,0.5,0.5,1.25,1.0,1.5,2.75,2.0,1.5,1.0,1.5,1.75,1.5,2.0,2.0,1.25,1.5,1.5,2.25,2.25,1.75,2.0,1.75,2.0,1.5,2.25,2.0
93,0.75,1.75,1.5,2.0,1.25,1.0,0.25,0.5,1.25,1.0,2.25,3.0,2.75,1.25,1.25,1.25,1.0,0.0,1.75,3.0,3.25,0.75,0.75,0.75,0.25,0.75,0.75,2.75,2.0,0.75,0.5,1.25,0.75,0.5,0.25,2.25,2.5,0.25,0.5,0.75,1.25,1.0,1.0,2.25,1.75,1.0,1.5,1.5,1.75,1.75,1.5,2.0,1.0,1.5,1.0,2.0,2.0,1.5,1.5,1.5,1.0,1.75,1.5,1.75
94,0.25,1.5,0.75,2.0,1.5,1.25,0.25,0.75,0.5,1.25,1.75,2.75,2.75,1.5,1.5,1.0,1.0,0.5,1.5,3.0,3.0,0.75,1.5,1.0,0.75,0.5,0.75,3.0,2.75,0.75,0.5,0.75,0.75,0.25,0.5,2.25,2.75,0.0,0.25,0.25,1.25,0.75,1.75,2.0,1.5,1.25,0.5,1.0,1.25,1.5,1.5,2.0,1.25,1.25,1.25,2.0,1.75,1.5,1.75,1.5,1.75,1.0,1.5,2.25
95,0.75,1.5,1.25,1.75,1.5,1.25,0.5,1.0,1.25,1.25,2.0,2.75,3.0,1.75,1.25,1.25,0.75,0.75,1.5,3.25,3.5,1.0,0.75,1.0,0.5,0.75,0.75,2.75,2.25,0.5,0.75,0.25,1.0,0.5,0.75,2.0,2.0,0.25,0.0,0.5,1.5,1.25,1.5,2.5,1.75,1.5,1.0,1.75,1.75,1.75,1.5,1.75,1.25,1.25,1.0,2.0,2.25,1.75,1.5,2.0,1.5,2.0,1.75,1.75
96,1.25,1.75,1.25,1.75,1.5,1.25,0.75,1.5,1.25,1.5,1.5,2.25,3.0,1.5,1.25,1.0,0.25,0.5,1.5,3.25,3.75,1.25,0.75,0.75,0.5,0.0,0.75,2.25,2.25,0.5,1.0,0.25,0.75,0.5,0.0,2.0,2.5,0.25,0.25,0.75,1.75,1.0,1.75,2.0,2.0,1.5,1.0,1.5,1.25,1.25,1.5,1.75,1.75,1.25,1.25,1.75,2.0,1.75,1.75,1.5,2.25,1.25,2.5,1.5
97,1.5,1.75,1.25,2.0,2.0,1.75,1.0,1.25,1.5,1.25,2.0,3.0,3.25,2.0,1.75,1.75,1.0,1.0,1.25,3.0,4.25,1.75,1.0,1.25,0.5,1.0,1.5,2.75,2.75,1.5,1.0,1.0,0.75,1.0,1.0,2.0,3.0,0.75,0.0,0.75,1.75,1.25,1.75,2.5,2.25,1.5,1.25,1.5,1.75,1.5,1.75,2.0,1.75,1.0,1.75,2.5,2.25,2.25,2.25,1.75,2.0,1.75,2.0,2.75
98,1.0,1.5,1.0,1.25,2.25,1.25,0.5,1.0,0.75,1.0,1.75,1.75,3.5,2.0,1.0,1.5,1.0,0.25,1.0,2.75,3.5,1.75,1.0,1.0,0.25,0.75,0.75,2.25,2.25,1.5,0.5,0.25,1.0,0.5,0.0,1.75,2.25,0.5,0.0,0.5,1.25,1.25,1.25,2.0,2.0,1.25,0.5,1.25,2.0,1.75,1.5,1.5,1.25,1.0,1.75,2.0,2.0,1.75,1.5,1.5,1.5,1.75,1.25,2.0
99,1.0,1.25,1.0,0.5,2.25,1.25,0.25,0.5,0.75,0.25,1.25,1.75,3.5,1.75,0.75,1.0,0.5,0.25,0.5,2.5,3.25,1.75,0.75,0.75,0.0,0.0,0.5,2.25,2.0,1.25,0.25,0.25,0.5,0.25,0.25,1.25,2.5,0.75,0.5,0.75,1.0,0.5,1.25,2.0,1.5,1.0,0.5,1.25,1.0,1.0,1.0,1.75,0.75,0.75,0.75,1.5,2.25,1.75,1.5,0.75,0.5,0.75,1.5,2.0
100,1.0,1.5,0.75,1.0,3.0,1.5,0.75,1.0,0.75,1.25,1.25,2.0,3.0,2.0,1.25,1.25,1.25,0.5,1.25,2.5,3.25,2.0,1.0,0.75,0.5,0.5,0.5,2.25,2.25,1.5,0.75,0.75,0.5,0.5,0.0,2.0,2.75,0.5,0.5,0.75,1.25,0.75,1.25,2.25,1.75,1.75,1.0,1.25,1.75,1.5,1.5,2.0,1.0,1.25,1.0,2.25,2.0,2.0,2.25,1.25,1.25,1.25,1.75,2.25
101,1.75,1.75,1.75,1.0,3.0,1.25,0.75,0.75,1.5,1.25,1.5,2.75,3.0,1.75,1.25,1.0,0.75,0.75,1.0,3.25,3.25,2.0,1.0,1.25,0.5,1.0,1.0,2.75,2.25,1.0,0.5,0.25,0.75,0.5,0.5,2.25,2.5,0.0,0.75,0.75,1.25,0.75,1.75,2.75,1.75,1.5,1.25,1.25,1.75,1.5,1.5,2.0,1.25,1.5,1.25,1.75,2.25,1.25,2.0,1.25,1.25,1.0,1.75,2.25
102,1.0,1.25,1.5,2.25,2.25,1.25,0.0,0.75,1.25,0.75,2.5,3.0,3.25,1.75,1.0,0.75,0.75,0.75,2.5,3.25,3.0,1.75,1.0,1.0,0.25,0.5,1.5,3.0,2.25,1.0,0.25,0.5,0.75,0.5,0.5,2.5,3.0,0.0,0.75,0.5,1.0,1.0,2.0,2.5,2.0,1.25,0.75,1.75,1.75,1.5,1.25,1.5,1.5,1.0,1.0,1.75,1.5,1.25,1.5,1.0,1.5,1.25,1.75,1.75
103,1.0,2.5,1.5,3.5,2.25,1.5,0.0,1.25,1.0,1.25,2.25,3.5,3.25,1.75,1.5,1.75,1.0,0.75,3.0,3.25,3.0,1.75,1.25,1.0,0.75,1.0,1.75,2.75,3.0,1.25,1.25,0.0,0.5,0.75,0.75,3.25,3.0,0.25,0.5,0.75,1.5,2.0,2.0,2.25,2.0,1.5,1.0,1.5,1.75,1.5,1.25,2.0,1.25,1.25,1.75,2.0,2.0,1.75,2.5,1.75,1.75,1.5,1.75,2.25
104,1.0,1.25,1.5,2.75,2.5,1.5,0.0,0.75,0.5,0.75,2.0,3.75,3.25,2.0,1.25,1.5,0.0,0.5,2.0,3.5,2.75,2.0,0.75,1.25,0.25,0.5,1.5,2.25,1.75,1.0,0.25,0.0,1.0,0.0,0.5,2.5,2.5,0.5,0.5,0.75,1.0,0.75,1.75,2.5,2.0,1.0,0.75,1.0,1.25,1.75,1.25,2.25,1.5,1.25,1.0,1.5,2.25,1.25,1.75,1.25,1.25,1.5,2.0,2.0
105,0.75,1.5,1.25,2.75,2.25,1.25,0.0,0.75,1.25,1.25,2.0,3.25,2.75,1.75,1.0,1.5,0.5,0.75,1.75,3.25,3.0,2.5,0.75,1.0,0.0,0.75,1.5,2.75,2.5,1.75,0.5,0.75,0.75,0.0,0.25,2.25,2.5,0.75,0.25,0.0,1.0,1.0,1.5,2.5,1.75,1.5,0.5,1.5,1.5,1.5,1.5,1.75,1.25,1.25,1.0,2.25,2.0,1.75,1.75,1.25,1.25,1.25,1.5,1.75
